plate,O_time,O_lon,O_lat,D_time,D_lon,D_lat,CHK_time,time_minus
BT3696,20150309052803,116.36513,39.844272,20150309053023,116.368618,39.84925,2015/4/3 10:10:00,7
BT3696,20150310075005,116.421647,39.859522,20150310080445,116.449508,39.883135,2015/4/3 10:10:00,8
BT3696,20150311081822,116.371918,39.838703,20150311082852,116.35857,39.858522,2015/4/3 10:10:00,8
BT3696,20150312073716,116.424035,39.859492,20150312083744,116.206618,39.943627,2015/4/3 10:10:00,8
BT3696,20150313044811,116.378652,39.848225,20150313045214,116.38132,39.843728,2015/4/3 10:10:00,13
BT3696,20150314073304,116.408165,39.852713,20150314074612,116.464142,39.874858,2015/4/3 10:10:00,7
BT3696,20150315080803,116.377425,39.855927,20150315081730,116.358457,39.86897,2015/4/3 10:10:00,6
BT3696,20150316074510,116.421733,39.859022,20150316081121,116.43747,39.869825,2015/4/3 10:10:00,7
BT3696,20150317073329,116.370413,39.848788,20150317075719,116.38068,39.851457,2015/4/3 10:10:00,4
BT3696,20150320074855,116.42782,39.86935,20150320075729,116.426383,39.88289,2015/4/3 10:10:00,8
BT3696,20150322065538,116.413043,39.842605,20150322071209,116.47093,39.883037,2015/4/3 10:10:00,7
BT3696,20150323074227,116.421775,39.85896,20150323075504,116.426573,39.854093,2015/4/3 10:10:00,8
BT3696,20150324023411,116.380573,39.847932,20150324024526,116.385342,39.898868,2015/4/3 10:10:00,11
BT3696,20150325055800,116.370393,39.849162,20150325060317,116.372373,39.85851,2015/4/3 10:10:00,17
BT3696,20150326075607,116.415812,39.864323,20150326080913,116.368398,39.87196,2015/4/3 10:10:00,8
BT3696,20150327085407,116.370182,39.846575,20150327090230,116.358557,39.858602,2015/4/3 10:10:00,6
BT3696,20150328064743,116.410258,39.843243,20150328070004,116.372572,39.861458,2015/4/3 10:10:00,7
BT3696,20150329025156,116.372472,39.839745,20150329030127,116.359348,39.810813,2015/4/3 10:10:00,12
BT3696,20150330075415,116.421832,39.858873,20150330080515,116.381517,39.869863,2015/4/3 10:10:00,9
BT3696,20150331000828,116.359003,39.844603,20150331001324,116.372757,39.842875,2015/4/3 10:10:00,9
BT3696,20150401074758,116.424742,39.85916,20150401075713,116.406878,39.863893,2015/4/3 10:10:00,8
BT3696,20150402090954,116.358262,39.96664,20150402092409,116.343613,39.91713,2015/4/3 10:10:00,18
BT3696,20150403070452,116.372515,39.8381,20150403072638,116.407892,39.855587,2015/4/3 10:10:00,10
BT3696,20150406074009,116.408617,39.844675,20150406075542,116.430195,39.90172,2015/4/3 10:10:00,13
BT3696,20150407075603,116.416923,39.86425,20150407080854,116.370053,39.869752,2015/4/3 10:10:00,13
BT3696,20150408075957,116.407747,39.863907,20150408082524,116.378733,39.884222,2015/4/3 10:10:00,8
BT3696,20150409065541,116.364878,39.83754,20150409070928,116.365282,39.849208,2015/4/3 10:10:00,8
BT3696,20150410084125,116.37028,39.84667,20150410085644,116.383793,39.882707,2015/4/3 10:10:00,21
BT3696,20150412081842,116.41125,39.843257,20150412082418,116.414435,39.855673,2015/4/3 10:10:00,11
BT3696,20150413053825,116.380013,39.85586,20150413054450,116.3746,39.865165,2015/4/3 10:10:00,19
BT3696,20150414074854,116.415807,39.864217,20150414080126,116.393988,39.872627,2015/4/3 10:10:00,8
BT3696,20150417080254,116.403945,39.855933,20150417083343,116.342872,39.895965,2015/4/3 10:10:00,9
BT3696,20150418073048,116.36475,39.83477,20150418073502,116.365022,39.844063,2015/4/3 10:10:00,18
BT3696,20150419081437,116.408632,39.844687,20150419082846,116.412972,39.886573,2015/4/3 10:10:00,10
BT3696,20150420060708,116.373003,39.855498,20150420065438,116.316522,40.074638,2015/4/3 10:10:00,6
BT3696,20150421074538,116.420463,39.861742,20150421075708,116.435782,39.869147,2015/4/3 10:10:00,8
BT3696,20150422063652,116.364717,39.834165,20150422065515,116.389088,39.801268,2015/4/3 10:10:00,19
BT3696,20150423075139,116.42043,39.864067,20150423080712,116.383527,39.8708,2015/4/3 10:10:00,8
BT3696,20150424081505,116.371912,39.834507,20150424090305,116.350657,39.900768,2015/4/3 10:10:00,7
BT3696,20150425072522,116.408647,39.844665,20150425074146,116.4342,39.883053,2015/4/3 10:10:00,8
BT3696,20150426071800,116.408628,39.844688,20150426073627,116.357543,39.881538,2015/4/3 10:10:00,8
BT3696,20150427074437,116.421873,39.858877,20150427085119,116.346962,39.99188,2015/4/3 10:10:00,11
BT3696,20150428084922,116.415502,39.847523,20150428090534,116.456305,39.856752,2015/4/3 10:10:00,13
BT3696,20150429000808,116.370672,39.854103,20150429004214,116.34634,40.005493,2015/4/3 10:10:00,14
BT3696,20150430121218,116.400723,39.837255,20150430122022,116.408445,39.844628,2015/4/3 10:10:00,10
BT3696,20150501084234,116.415387,39.848375,20150501085155,116.427552,39.8644,2015/4/3 10:10:00,8
BT3696,20150504071103,116.420387,39.863482,20150504074714,116.419303,39.9036,2015/4/3 10:10:00,13
BT3696,20150505074142,116.423118,39.859023,20150505084421,116.26833,39.902713,2015/4/3 10:10:00,12
BT3696,20150506075123,116.420462,39.863207,20150506080540,116.360117,39.869078,2015/4/3 10:10:00,13
BT3696,20150507065538,116.409927,39.844533,20150507072839,116.421878,39.89931,2015/4/3 10:10:00,11
BT3696,20150508074709,116.394255,39.863483,20150508075815,116.387348,39.855858,2015/4/3 10:10:00,8
BT3696,20150509123932,116.41611,39.855153,20150509130005,116.380348,39.839742,2015/4/3 10:10:00,26
BT3696,20150510090526,116.408512,39.84541,20150510092633,116.455797,39.932043,2015/4/3 10:10:00,11
BT3696,20150511075015,116.423222,39.859558,20150511081022,116.35841,39.861368,2015/4/3 10:10:00,21
BT3696,20150512075557,116.41551,39.846503,20150512080545,116.405695,39.855877,2015/4/3 10:10:00,8
BT3696,20150513075221,116.418742,39.856908,20150513075848,116.41578,39.864118,2015/4/3 10:10:00,9
BT3696,20150514065409,116.410935,39.84333,20150514071523,116.372953,39.844555,2015/4/3 10:10:00,12
BT3696,20150515070448,116.411308,39.843213,20150515071556,116.424992,39.856963,2015/4/3 10:10:00,22
BT3696,20150516080218,116.408655,39.84469,20150516081720,116.416685,39.882512,2015/4/3 10:10:00,10
BT3696,20150518073859,116.423607,39.85946,20150518075122,116.408275,39.871767,2015/4/3 10:10:00,12
BT3696,20150519074828,116.41584,39.856455,20150519080319,116.380693,39.861642,2015/4/3 10:10:00,8
BT3696,20150520075540,116.415502,39.864118,20150520081944,116.304928,39.88067,2015/4/3 10:10:00,16
BT3696,20150521070727,116.409517,39.844557,20150521071844,116.394282,39.860042,2015/4/3 10:10:00,13
BT3696,20150522070051,116.408997,39.844567,20150522080337,116.401383,39.973797,2015/4/3 10:10:00,8
BT3696,20150523073826,116.41551,39.84782,20150523075227,116.407357,39.867667,2015/4/3 10:10:00,10
BT3696,20150524085007,116.417395,39.849802,20150524090631,116.452607,39.828145,2015/4/3 10:10:00,14
BT3696,20150525075734,116.415723,39.864265,20150525084133,116.336215,39.900242,2015/4/3 10:10:00,12
BT3696,20150526074642,116.424742,39.859072,20150526080619,116.381622,39.87137,2015/4/3 10:10:00,10
BT3696,20150527073957,116.415752,39.859815,20150527075606,116.372107,39.856337,2015/4/3 10:10:00,21
BT3696,20150528075505,116.414935,39.860835,20150528091132,116.609352,40.038648,2015/4/3 10:10:00,13
BT3696,20150529075405,116.41983,39.860962,20150529075705,116.424443,39.864263,2015/4/3 10:10:00,9
BT3696,20150601065205,116.42308,39.859085,20150601070131,116.37214,39.857628,2015/4/3 10:10:00,12
BT3696,20150602073709,116.408497,39.845478,20150602080126,116.433365,39.88003,2015/4/3 10:10:00,12
BT3696,20150604070628,116.408633,39.844688,20150604072015,116.370762,39.860035,2015/4/3 10:10:00,12
BT3696,20150605075339,116.420578,39.860983,20150605081949,116.470868,39.90704,2015/4/3 10:10:00,21
BT3696,20150606073832,116.408302,39.85091,20150606075621,116.471255,39.86343,2015/4/3 10:10:00,13
BT3696,20150607082616,116.409388,39.844515,20150607085234,116.417982,39.803873,2015/4/3 10:10:00,13
BT3696,20150608075457,116.419862,39.86282,20150608080400,116.424777,39.862663,2015/4/3 10:10:00,13
BT3696,20150609075026,116.420738,39.857157,20150609075923,116.418538,39.849665,2015/4/3 10:10:00,10
BT3696,20150610075840,116.415922,39.8643,20150610082137,116.324692,39.875872,2015/4/3 10:10:00,12
BT3696,20150611081020,116.396012,39.864032,20150611085515,116.433835,39.922732,2015/4/3 10:10:00,16
BT3696,20150612080031,116.417145,39.85673,20150612083720,116.312287,39.829445,2015/4/3 10:10:00,13
BT3696,20150613081800,116.40861,39.84468,20150613083136,116.429398,39.860877,2015/4/3 10:10:00,13
BT3696,20150614134519,116.408587,39.844877,20150614140749,116.40095,39.899445,2015/4/3 10:10:00,18
BT3696,20150615075643,116.415372,39.863562,20150615075858,116.415462,39.859937,2015/4/3 10:10:00,13
BT3696,20150616082212,116.415437,39.848253,20150616091235,116.222285,39.873703,2015/4/3 10:10:00,13
BT3696,20150617074619,116.421807,39.857232,20150617075307,116.407685,39.861208,2015/4/3 10:10:00,12
BT3696,20150620081923,116.417425,39.848332,20150620083530,116.319902,39.846163,2015/4/3 10:10:00,13
BT3696,20150621091345,116.408645,39.844623,20150621092123,116.415845,39.864132,2015/4/3 10:10:00,15
BT3696,20150622125851,116.408538,39.8449,20150622130828,116.383605,39.859425,2015/4/3 10:10:00,17
BT3696,20150623081448,116.425028,39.857423,20150623083541,116.420807,39.802315,2015/4/3 10:10:00,14
BT3696,20150624075826,116.420008,39.86443,20150624082209,116.411633,39.900147,2015/4/3 10:10:00,21
BT3696,20150629075651,116.42004,39.864407,20150629081035,116.390782,39.854992,2015/4/3 10:10:00,12
BT3696,20150630075110,116.40828,39.849955,20150630082233,116.424985,39.885533,2015/4/3 10:10:00,10
BT3696,20150701071539,116.415295,39.848462,20150701073629,116.342237,39.865607,2015/4/3 10:10:00,12
BT3696,20150702072140,116.413137,39.844433,20150702081544,116.320207,39.895932,2015/4/3 10:10:00,13
BT4391,20160316092355,116.378948,39.950487,20160316093617,116.370787,39.961857,2016/6/7 19:15:00,4
BT4391,20160317083241,116.378378,39.950317,20160317084601,116.380112,39.963859,2016/6/7 19:15:00,13
BT4391,20160322183758,116.220979,40.223921,20160322203848,115.880451,40.156012,2016/6/7 19:15:00,7
BT4391,20160323074719,116.267138,40.134671,20160323091311,116.333573,39.992844,2016/6/7 19:15:00,11
BT4391,20160324033638,116.411421,39.969266,20160324035732,116.371577,39.950808,2016/6/7 19:15:00,2
BT4391,20160325065223,116.380162,39.964229,20160325071804,116.418056,39.949294,2016/6/7 19:15:00,26
BT4391,20160327063147,116.385979,39.968126,20160327065202,116.322014,39.967071,2016/6/7 19:15:00,23
BT4391,20160328082914,116.228333,40.200359,20160328085332,116.189272,40.196747,2016/6/7 19:15:00,16
BT4391,20160329012421,116.31174,40.026195,20160329015139,116.320693,40.066693,2016/6/7 19:15:00,2
BT4391,20160330095818,116.382423,39.949701,20160330103224,116.379819,39.948168,2016/6/7 19:15:00,5
BT4391,20160331071847,116.243759,40.166654,20160331074052,116.290323,40.105458,2016/6/7 19:15:00,8
BT4391,20160401092923,116.382383,39.949541,20160401100047,116.363247,39.907914,2016/6/7 19:15:00,6
BT4391,20160402060113,116.350341,40.072449,20160402074632,116.341924,39.768507,2016/6/7 19:15:00,4
BT4391,20160403093823,116.378027,39.950146,20160403102254,116.293554,39.997396,2016/6/7 19:15:00,15
BT4391,20160404102416,116.360952,39.981743,20160404105811,116.407119,39.872002,2016/6/7 19:15:00,10
BT4391,20160405094720,116.378768,39.950447,20160405095327,116.374913,39.951033,2016/6/7 19:15:00,14
BT4391,20160406084446,116.377817,39.950026,20160406093107,116.499094,39.998036,2016/6/7 19:15:00,18
BT4391,20160407082014,116.170948,40.231376,20160407084805,116.252525,40.103835,2016/6/7 19:15:00,10
BT4391,20160410044249,116.450139,39.883225,20160410051120,116.512504,40.010126,2016/6/7 19:15:00,4
BT4391,20160411110158,116.378748,39.950487,20160411111531,116.371747,39.950008,2016/6/7 19:15:00,19
BT4391,20160412044633,116.206367,40.035713,20160412053958,116.589833,40.035558,2016/6/7 19:15:00,3
BT4391,20160414093422,116.378938,39.950377,20160414095349,116.308375,39.961596,2016/6/7 19:15:00,7
BT4391,20160416075342,116.378538,39.950337,20160416080205,116.375674,39.949713,2016/6/7 19:15:00,13
BT4391,20160417100134,116.37997,39.952779,20160417100923,116.376064,39.950924,2016/6/7 19:15:00,16
BT4391,20160418083032,116.378948,39.950547,20160418084432,116.378698,39.951367,2016/6/7 19:15:00,21
BT4391,20160419025700,116.360651,39.981683,20160419031647,116.356185,39.923413,2016/6/7 19:15:00,3
BT4391,20160420070347,116.482813,39.984622,20160420073819,116.532416,40.03938,2016/6/7 19:15:00,26
BT4391,20160423031240,116.380078,39.857365,20160423031643,116.362208,39.85444,2016/6/7 19:15:00,3
BT4391,20160424072606,116.37985,39.950559,20160424074531,116.353289,39.923658,2016/6/7 19:15:00,24
BT4391,20160425121015,116.544726,39.871021,20160425122453,116.486995,39.884236,2016/6/7 19:15:00,19
BT4391,20160426052902,116.204955,39.994243,20160426062259,116.553899,40.028337,2016/6/7 19:15:00,6
BT4391,20160427103603,116.378468,39.950957,20160427103811,116.378548,39.949387,2016/6/7 19:15:00,5
BT4391,20160428063336,116.621038,39.985479,20160428075559,116.387309,39.871933,2016/6/7 19:15:00,6
BT4391,20160429013036,116.360832,39.981693,20160429014443,116.357113,39.976607,2016/6/7 19:15:00,2
BT4391,20160430093419,116.374161,39.948991,20160430102520,116.345158,39.824598,2016/6/7 19:15:00,26
BT4391,20160504070640,116.340425,40.039589,20160504073734,116.360525,40.013554,2016/6/7 19:15:00,17
BT4391,20160506093258,116.378368,39.950277,20160506100841,116.418995,39.949373,2016/6/7 19:15:00,18
BT4391,20160508043723,116.128264,40.181873,20160508050149,116.216459,40.157658,2016/6/7 19:15:00,4
BT4391,20160509105759,116.379669,39.950498,20160509111104,116.371637,39.950078,2016/6/7 19:15:00,24
BT4391,20160510051705,116.394975,39.948762,20160510054523,116.362519,40.011977,2016/6/7 19:15:00,5
BT4391,20160511105256,116.377757,39.949986,20160511110015,116.372639,39.95371,2016/6/7 19:15:00,6
BT4391,20160512065516,116.373791,39.949611,20160512075522,116.677699,39.838287,2016/6/7 19:15:00,17
BT4391,20160517034807,116.337094,40.018972,20160517043128,116.461625,39.929364,2016/6/7 19:15:00,3
BT4391,20160518065618,116.36111,39.968003,20160518070957,116.327987,39.967552,2016/6/7 19:15:00,23
BT4391,20160520074235,116.340626,39.967856,20160520082927,116.556194,40.029133,2016/6/7 19:15:00,7
BT4391,20160521110834,116.372278,39.944259,20160521111141,116.369032,39.940654,2016/6/7 19:15:00,5
BT4391,20160522071232,116.380192,39.964099,20160522072100,116.380623,39.96811,2016/6/7 19:15:00,8
BT4391,20160523105647,116.378888,39.950497,20160523122746,116.486414,39.700762,2016/6/7 19:15:00,6
BT4391,20160524070400,116.378097,39.950156,20160524080809,116.518583,39.777805,2016/6/7 19:15:00,7
BT4391,20160525103322,116.513902,39.870846,20160525112313,116.450463,39.921596,2016/6/7 19:15:00,5
BT4391,20160526061557,116.291755,40.103289,20160526063458,116.389234,40.056692,2016/6/7 19:15:00,19
BT4391,20160527114557,116.375994,39.950874,20160527114920,116.378498,39.949357,2016/6/7 19:15:00,20
BT4391,20160528063956,116.372028,39.949019,20160528065443,116.370028,39.975427,2016/6/7 19:15:00,15
BT4391,20160529114310,116.375103,39.951163,20160529115910,116.325632,39.967327,2016/6/7 19:15:00,9
BT4391,20160530071604,116.378378,39.950187,20160530074031,116.322796,39.967382,2016/6/7 19:15:00,14
BT4391,20160531105904,116.380611,39.950349,20160531110358,116.374332,39.951132,2016/6/7 19:15:00,14
BT4391,20160601080926,116.370957,39.959778,20160601085355,116.286455,39.83855,2016/6/7 19:15:00,7
BT4391,20160602112547,116.371858,39.951108,20160602115401,116.363207,39.907454,2016/6/7 19:15:00,6
BT4391,20160603070254,116.351716,39.928165,20160603073939,116.563607,40.031839,2016/6/7 19:15:00,7
BT4391,20160604053036,116.360521,39.981702,20160604053815,116.358547,39.981719,2016/6/7 19:15:00,5
BT4391,20160605075030,116.127694,40.249424,20160605075839,116.193015,40.225354,2016/6/7 19:15:00,19
BT4391,20160606113106,116.377416,39.949186,20160606114631,116.379498,39.937328,2016/6/7 19:15:00,27
BT4391,20160607071928,116.308697,39.975967,20160607074732,116.324274,39.932084,2016/6/7 19:15:00,16
BT4391,20160611080210,116.365709,39.97019,20160611082724,116.343558,39.849156,2016/6/7 19:15:00,17
BT4391,20160612114849,116.371658,39.953048,20160612115609,116.379099,39.954548,2016/6/7 19:15:00,20
BT4391,20160613113846,116.379052,39.975189,20160613115541,116.378993,39.986129,2016/6/7 19:15:00,20
BT4391,20160614064005,116.339614,39.967824,20160614064907,116.352043,39.976408,2016/6/7 19:15:00,12
BT4391,20160615071754,116.382463,39.950711,20160615072613,116.384387,39.962864,2016/6/7 19:15:00,13
BT4391,20160621105456,116.37344,39.948951,20160621114430,116.328664,39.691512,2016/6/7 19:15:00,20
BT4391,20160622064508,116.378668,39.951217,20160622065639,116.356144,39.919353,2016/6/7 19:15:00,5
BT4391,20160623093145,116.415897,39.949045,20160623093431,116.417986,39.949154,2016/6/7 19:15:00,23
BT4391,20160626101404,116.372078,39.948959,20160626101810,116.371438,39.955278,2016/6/7 19:15:00,20
BT4391,20160630061857,116.375716,39.967774,20160630063333,116.356554,39.911133,2016/6/7 19:15:00,5
BT4391,20160702102758,116.378608,39.951307,20160702111316,116.379736,39.846393,2016/6/7 19:15:00,21
BT4391,20160708083715,116.139062,40.243921,20160708095241,116.579131,40.270524,2016/6/7 19:15:00,14
BT4391,20160709040607,116.120437,40.18849,20160709050412,116.374301,39.867718,2016/6/7 19:15:00,10
BT4391,20160804091752,116.282105,39.957031,20160804094118,116.307283,39.961805,2016/6/7 19:15:00,20
BT4391,20160805084558,116.211266,39.958522,20160805094548,116.461548,39.950565,2016/6/7 19:15:00,20
BT4391,20160806081939,116.118503,40.217466,20160806083105,116.127552,40.234262,2016/6/7 19:15:00,20
BT4391,20160901082254,116.616472,40.062469,20160901091900,116.479425,39.981452,2016/6/7 19:15:00,3
BT4391,20160902085253,116.280843,40.109838,20160902085955,116.290665,40.115509,2016/6/7 19:15:00,20
BT4660,20150107091145,116.43226,39.9415,20150107093724,116.36746,39.9145,2015/4/6 16:32:00,6
BT4660,20150108105022,116.45523,39.94705,20150108105418,116.44948,39.93996,2015/4/6 16:32:00,5
BT4660,20150109103921,116.43232,39.94017,20150109105436,116.43231,39.89797,2015/4/6 16:32:00,8
BT4660,20150110105920,116.45216,39.92187,20150110112452,116.39628,39.96254,2015/4/6 16:32:00,4
BT4660,20150111142134,116.46248,39.9961,20150111144150,116.32694,39.99079,2015/4/6 16:32:00,13
BT4660,20150112093656,116.45523,39.93321,20150112095833,116.44413,39.9327,2015/4/6 16:32:00,8
BT4660,20150113103224,116.43219,39.94158,20150113104902,116.40003,39.92288,2015/4/6 16:32:00,8
